,Date,Low,Open,Volume,High,Close,Adjusted Close,roi
0,2001-01-31,14.84375,17.625,1012500.0,17.6875,15.1875,15.1875,0.0
1,2001-02-28,11.58470394736842,12.296052631578949,649315.7894736842,12.625,11.939967105263158,11.939967105263158,-0.21382932640242583
2,2001-03-31,7.673295454545454,8.161931818181818,329309.0909090909,8.513494318181818,8.0625,8.0625,-0.4691358024691358
3,2001-04-30,6.613875031471252,7.0862812280654905,157780.0,7.592374920845032,7.054875040054322,7.054875040054322,-0.5354814788441599
4,2001-05-31,9.38318185372786,9.897727316076104,361713.6363636364,10.288181868466465,9.898636384443805,9.898636384443805,-0.3482379335345643
5,2001-06-30,8.731428509666806,8.99714285986764,263433.3333333333,9.155714284806024,8.870476200467063,8.870476200467063,-0.41593572342603696
6,2001-07-31,7.4571428298950195,7.697619120279948,315704.7619047619,7.790952432723272,7.605714298429943,7.605714298429943,-0.4992122272638721
7,2001-08-31,7.174347836038341,7.366521752398947,205491.30434782608,7.481739106385604,7.272608653358791,7.272608653358791,-0.5211451092438656
8,2001-09-30,4.3339999993642175,4.764000002543131,471466.6666666667,5.082666667302449,4.677333370844523,4.677333370844523,-0.6920274323723772
9,2001-10-31,3.681304371875265,3.913043426430744,323443.4782608696,4.189999974292258,3.899565230245176,3.899565230245176,-0.7432385033583423
10,2001-11-30,4.240952366874332,4.536190441676548,200838.09523809524,4.7366666566757925,4.485238097962879,4.485238097962879,-0.7046756807925676
11,2001-12-31,4.012499976158142,4.179500031471252,121960.0,4.418000030517578,4.241000020503998,4.241000020503998,-0.7207572002960331
12,2002-01-31,4.676666668483189,5.022857143765404,453466.6666666667,5.269047669001988,4.929523876735142,4.929523876735142,-0.6754222961820482
13,2002-02-28,4.403684239638479,4.651578928294935,168131.57894736843,4.775263158898604,4.591052657679508,4.591052657679508,-0.6977084669840653
14,2002-03-31,4.3824999809265135,4.534500050544739,170350.0,4.755000042915344,4.589000034332275,4.589000034332275,-0.6978436191386156
15,2002-04-30,4.358636400916359,4.565454537218267,219681.81818181815,4.644545446742665,4.475909092209556,4.475909092209556,-0.7052899363154203
16,2002-05-31,3.8290909095243975,3.950454560193149,119809.09090909093,4.025909174572337,3.9522727619517934,3.9522727619517934,-0.7397680485957667
17,2002-06-30,3.627499973773957,3.80699999332428,261255.0,3.985500037670136,3.845000016689301,3.845000016689301,-0.7468312746212806
18,2002-07-31,2.2959090850569983,2.530000003901395,261263.63636363635,2.665909106081182,2.442727273160761,2.442727273160761,-0.839161990244559
19,2002-08-31,2.3913636099208486,2.495000048117204,85127.27272727272,2.635909134691412,2.509999990463257,2.509999990463257,-0.8347325109159995
20,2002-09-30,2.914999985694885,3.0824999809265137,104065.0,3.197000002861023,3.0670000076293946,3.0670000076293946,-0.7980576126663773
21,2002-10-31,2.1091304395509805,2.2817391312640645,120217.39130434782,2.432173920714337,2.219130438307057,2.219130438307057,-0.8538844155847205
22,2002-11-30,1.9514999985694883,2.07749999165535,396390.0,2.2674999952316286,2.120500010251999,2.120500010251999,-0.8603786001480166
23,2002-12-31,2.7780952340080622,2.9300000099908736,149919.04761904763,3.071428571428572,2.898095267159598,2.898095267159598,-0.8091789124503969
24,2003-01-31,2.994761921110608,3.070476202737717,106285.71428571428,3.189047574996948,3.103333348319644,3.103333348319644,-0.7956652939378012
25,2003-02-28,3.753684219561125,3.867368396959807,226810.52631578947,4.0847368240356445,3.9742105383622017,3.9742105383622017,-0.73832358595146
26,2003-03-31,4.990952355521066,5.149047624497187,240500.0,5.328095231737409,5.22714292435419,5.22714292435419,-0.6558259802894361
27,2003-04-30,6.320476191384452,6.568571363176618,383576.1904761905,6.808571406773159,6.5666666485014415,6.5666666485014415,-0.5676268873414688
28,2003-05-31,8.206190517970494,8.486190455300468,518952.38095238095,8.908095223563057,8.646190461658296,8.646190461658296,-0.43070350869739615
29,2003-06-30,10.667142868041992,10.968571345011393,400166.6666666667,11.370952288309732,11.06809525262742,11.06809525262742,-0.2712365265759723
30,2003-07-31,12.402727257121692,13.04545458880338,513154.5454545455,13.487272826108066,13.019545598463578,13.019545598463578,-0.1427459688254434
31,2003-08-31,11.096190497988747,11.38999993460519,310790.4761904762,11.688571475801014,11.307142893473308,11.307142893473308,-0.25549676421574924
32,2003-09-30,12.958095278058734,13.247142882574172,339152.38095238095,13.556666692097982,13.318571317763556,13.318571317763556,-0.12305703257523909
33,2003-10-31,14.19956518256146,14.59999996682872,547352.1739130435,15.103913058405338,14.759130394977072,14.759130394977072,-0.028205406092044628
34,2003-11-30,16.405263097662676,16.792105323389958,630436.8421052631,17.263684222572728,16.956842171518428,16.956842171518428,0.11649989606705698
35,2003-12-31,16.605454618280586,17.020000154321846,375231.8181818182,17.33909104087136,16.941363724795256,16.941363724795256,0.1154807390811691
36,2004-01-31,18.701500129699703,19.43400001525879,711320.0,20.01549997329712,19.53100023269653,19.53100023269653,0.2859917848689074
37,2004-02-29,19.971579099956312,20.392631430374948,483105.2631578947,20.764210349635075,20.358421225296823,20.358421225296823,0.3404721794434122
38,2004-03-31,18.53347828077233,18.85304343182108,310934.7826086957,19.25304338206416,18.83086959175441,18.83086959175441,0.2398926480167513
39,2004-04-30,19.82095246087937,20.448571341378347,541790.4761904762,20.90666661943708,20.347142991565523,20.347142991565523,0.33972957969155704
40,2004-05-31,18.505500030517577,18.924999904632568,412045.0,19.270000076293947,19.00699987411499,19.00699987411499,0.2514897036454314
41,2004-06-30,18.163333257039387,18.43571426754906,539666.6666666666,18.73047601609003,18.43285724094936,18.43285724094936,0.2136860734781472
42,2004-07-31,16.448095140003023,16.83999997093564,847823.8095238095,17.218095143636067,16.789047649928502,16.789047649928502,0.10545169711463388
43,2004-08-31,14.85681828585538,15.187727321277965,565395.4545454546,15.468181826851584,15.162272756749934,15.162272756749934,-0.0016610530535023159
44,2004-09-30,15.209047635396322,15.457619122096473,420400.0,15.71571431841169,15.45380955650693,15.45380955650693,0.01753478561362496
45,2004-10-31,13.219523793175108,13.72952379499163,1577971.4285714286,13.953809511093866,13.493333362397694,13.493333362397694,-0.11155006667340288
46,2004-11-30,10.547619138445173,10.740952355521063,806571.4285714285,10.884285608927408,10.71190475282215,10.71190475282215,-0.29468939899113417
47,2004-12-31,10.702272761951791,10.940000013871629,716090.9090909091,11.100909146395596,10.862272782759232,10.862272782759232,-0.2847886233574168
48,2005-01-31,9.735999989509583,10.053499937057495,1270060.0,10.19549994468689,9.926999950408936,9.926999950408936,-0.3463703736356256
49,2005-02-28,7.687894720780222,7.94894740456029,1041415.7894736842,8.08526315187153,7.878947308188991,7.878947308188991,-0.4812215764155397
50,2005-03-31,6.823636358434504,7.039545449343595,894204.5454545454,7.134999990463257,6.926818197423762,6.926818197423762,-0.5439132051079004
51,2005-04-30,6.793809572855632,6.968571390424456,1818090.476190476,7.235238097962879,7.045238086155483,7.045238086155483,-0.5361160107881164
52,2005-05-31,7.864285696120489,8.070476214090982,861623.8095238095,8.213333288828531,8.038095338003975,8.038095338003975,-0.47074269379397693
53,2005-06-30,7.215909069234675,7.345909096977928,483000.0,7.502272735942494,7.360909093510019,7.360909093510019,-0.5153310884931674
54,2005-07-31,7.035500001907349,7.238000011444091,934330.0,7.413500022888184,7.208999991416931,7.208999991416931,-0.5253333338984737
55,2005-08-31,6.343913036844005,6.42521740042645,746291.304347826,6.564782578012218,6.455652174742325,6.455652174742325,-0.574936482321493
56,2005-09-30,6.695714246659052,6.832380975995745,486123.8095238095,6.957142875308082,6.8323809532892135,6.8323809532892135,-0.5501312952566773
57,2005-10-31,6.750000022706532,6.895238058907645,686971.4285714285,7.055714312053862,6.935238111586798,6.935238111586798,-0.543358807467536
58,2005-11-30,6.650476137797038,6.799047697158087,651480.9523809524,6.917142913455055,6.7823809669131325,6.7823809669131325,-0.553423475429588
59,2005-12-31,6.596666699364072,6.717142899831136,480666.6666666667,6.829999991825649,6.708095232645671,6.708095232645671,-0.5583147171920545
60,2006-01-31,7.0474999904632565,7.196000051498413,1120015.0,7.453499913215637,7.288000035285949,7.288000035285949,-0.5201316849194437
61,2006-02-28,7.986315877814042,8.140000042162443,650300.0,8.307894606339303,8.157368434102912,8.157368434102912,-0.4628893212113309
62,2006-03-31,8.447826115981393,8.591739115507707,513391.3043478261,8.7734782177469,8.647826153299082,8.647826153299082,-0.4305958088362744
63,2006-04-30,8.828421140971937,9.037368322673595,592100.0,9.206842071131655,9.022631595009251,9.022631595009251,-0.40591726123395877
