,Date,Low,Open,Volume,High,Close,Adjusted Close,roi
0,2004-07-31,13.227857181004117,13.532142911638532,2053235.7142857143,13.702857085636683,13.534285749707903,6.3669092655181885,0.0
1,2004-08-31,13.549090905623002,13.7249999479814,322013.63636363635,13.861818226900969,13.744999972256748,6.466034824197942,0.015568866234139165
2,2004-09-30,14.508571352277484,14.705238115219842,445085.7142857143,14.892380850655693,14.728095190865654,6.92851075671968,0.08820629724425388
3,2004-10-31,15.538095292590912,15.73571423121861,433900.0,15.975714365641275,15.78380943479992,7.425148032960438,0.16620917988786854
4,2004-11-30,17.12999979654948,17.31571424575079,227433.3333333333,17.591904685610817,17.36857132684617,8.173587004343668,0.2837605600271481
5,2004-12-31,17.62227283824574,17.851363702253863,241495.45454545456,18.091817942532625,17.84954530542547,8.427514444697987,0.3236429314831913
6,2005-01-31,17.06299982070923,17.314499855041504,277210.0,17.545500087738038,17.292999935150146,8.164746642112732,0.2823720743644399
7,2005-02-28,16.821052651656302,16.98105249906841,293847.36842105264,17.21526306553891,17.00105275605854,8.026904507687217,0.2607223022886796
8,2005-03-31,17.707727258855645,17.838636311617766,195386.36363636365,18.04090907356956,17.91136342828924,8.48767900466919,0.33309250229725024
9,2005-04-30,18.506190527053107,18.727619171142575,295176.1904761905,18.880476452055436,18.695714133126398,8.877207301911854,0.3942726261215783
10,2005-05-31,20.10238102504185,20.26476197015672,651438.0952380953,20.674285707019624,20.462857200985862,9.716293153308689,0.5260611936045709
11,2005-06-30,21.91636354273016,22.194545312361285,424045.4545454545,22.46590917760676,22.174545548178934,10.559954339807684,0.6585683727264853
12,2005-07-31,23.5455002784729,23.76549978256225,329765.0,24.116499996185304,23.92250003814697,11.41100754737854,0.7922365580389379
13,2005-08-31,23.69347862575365,24.00304338206416,446378.2608695653,24.238695559294328,23.95000001658564,11.424124966497006,0.7942968071443408
14,2005-09-30,22.24666668119885,22.582380930582683,299728.5714285714,22.95904758998326,22.597142809913272,10.808880215599425,0.6976651880588272
15,2005-10-31,22.009523936680385,22.2985714503697,350842.8571428572,22.671428589593795,22.31380944024949,10.688859212966191,0.6788144399755709
16,2005-11-30,24.38285709562756,24.640476135980517,413680.9523809524,24.898571468534925,24.664761679513116,11.815024103437151,0.8556922379002292
17,2005-12-31,24.55952380952381,24.76761899675642,347390.4761904762,24.89952378045945,24.689047586350213,11.856274468558174,0.8621711059664706
18,2006-01-31,24.439000034332278,24.669500064849853,454565.0,24.91199989318848,24.69999990463257,11.880020999908448,0.8659007855268311
19,2006-02-28,25.63052629169665,25.78210529528166,359126.3157894737,26.03999991165964,25.855789586117396,12.435923726935137,0.953212023027472
20,2006-03-31,27.121304221775222,27.338695526123047,421400.0,27.62999965833581,27.4721736907959,13.25400219792905,1.0817011276899888
21,2006-04-30,27.15842116506476,27.479473716334294,282436.84210526315,27.722631655241315,27.44052676150673,13.2588203329789,1.082457873993245
22,2006-05-31,24.859091065146707,25.17863637750799,426868.1818181818,25.368636304681957,25.075909094377,12.116275093772195,0.9030073444569622
23,2006-06-30,23.48954538865523,23.791818098588426,470872.7272727273,24.10818169333718,23.76181801882657,11.51899766921997,0.8091977109842581
24,2006-07-31,23.050500011444093,23.35500011444092,672540.0,23.608499813079835,23.34199991226196,11.336889266967772,0.7805953868961077
25,2006-08-31,23.43043476602305,23.68521740125573,454056.5217391304,23.99826099561608,23.75565213742464,11.537795149761696,0.8121500823402515
26,2006-09-30,24.7545000076294,25.032499885559083,385110.0,25.34250011444092,25.122999954223637,12.24008626937866,0.9224533849835641
27,2006-10-31,26.194545312361285,26.43818187713623,517490.9090909091,26.864090832796965,26.63181816447865,12.99620498310436,1.041210961414043
28,2006-11-30,27.004285721551803,27.25380952017648,331104.7619047619,27.507142838977632,27.278095245361328,13.311584881373816,1.0907451836115363
29,2006-12-31,27.37149991989136,27.579499816894533,349690.0,27.798999786376957,27.611499977111816,13.51035885810852,1.121965037459811
30,2007-01-31,28.34750003814697,28.50600023269653,400830.0,28.693500137329103,28.563000297546388,14.000219869613648,1.1989036258826287
31,2007-02-28,30.839473623978463,31.095789457622327,710184.2105263158,31.39368438720703,31.182105315359014,15.283980018214177,1.4005336625399902
32,2007-03-31,31.191817890514027,31.4118182442405,421913.6363636364,31.67954548922452,31.50363644686612,15.4415809024464,1.4252867849200683
33,2007-04-30,32.939499855041504,33.39400005340576,843370.0,33.596499824523924,33.185000038146974,16.26570348739624,1.5547251906804755
34,2007-05-31,21.741818167946555,21.969545364379883,1084318.181818182,22.18000013178045,22.03090901808305,16.467326511036266,1.5863925217561627
35,2007-06-30,18.76095217750186,18.97571436564128,804519.0476190476,19.081904638381232,18.890952428181965,15.883848417372931,1.4947502398685715
36,2007-07-31,18.71857143583752,18.97047615051269,704442.8571428572,19.280952181134904,18.97333326793852,15.953115644909088,1.5056294945661834
37,2007-08-31,17.189565202464227,17.631304201872453,901256.5217391304,17.99739124463952,17.545652182205863,14.75269653486169,1.3170891746108464
38,2007-09-30,16.81947356776187,17.074210518284847,394100.0,17.258420843827096,17.035789489746094,14.32399438556872,1.2497563241782625
