Date,Low,Open,Volume,High,Close,Adjusted Close
17-03-1980,0.8503400087356567,0.0,18522,0.8786849975585938,0.8786849975585938,0.7246105670928955
18-03-1980,0.8503400087356567,0.0,3528,0.8786849975585938,0.8503400087356567,0.7012355923652649
19-03-1980,0.8786849975585938,0.0,8820,0.9353740215301514,0.8786849975585938,0.7246105670928955
20-03-1980,0.8786849975585938,0.0,9702,0.9070289731025696,0.8786849975585938,0.7246105670928955
21-03-1980,0.8503400087356567,0.0,12789,0.8786849975585938,0.8503400087356567,0.7012355923652649
24-03-1980,0.8503400087356567,0.0,35280,0.8786849975585938,0.8786849975585938,0.7246105670928955
25-03-1980,0.8219950199127197,0.0,10584,0.8786849975585938,0.8219950199127197,0.6778606176376343
26-03-1980,0.8219950199127197,0.0,56448,0.8786849975585938,0.8219950199127197,0.6778606176376343
27-03-1980,0.7936509847640991,0.0,35721,0.7936509847640991,0.7936509847640991,0.6544865965843201
28-03-1980,0.7936509847640991,0.0,20286,0.8503400087356567,0.8503400087356567,0.7012355923652649
31-03-1980,0.8503400087356567,0.0,11025,0.8786849975585938,0.8503400087356567,0.7012355923652649
01-04-1980,0.8786849975585938,0.0,3969,0.8786849975585938,0.8786849975585938,0.7246105670928955
02-04-1980,0.8503400087356567,0.0,8820,0.8786849975585938,0.8786849975585938,0.7246105670928955
03-04-1980,0.8503400087356567,0.0,17199,0.9070289731025696,0.8786849975585938,0.7246105670928955
07-04-1980,0.7936509847640991,0.0,54243,0.9070289731025696,0.7936509847640991,0.6544865965843201
08-04-1980,0.7936509847640991,0.0,3528,0.8219950199127197,0.8219950199127197,0.6778606176376343
09-04-1980,0.8219950199127197,0.0,13671,0.8503400087356567,0.8503400087356567,0.7012355923652649
10-04-1980,0.8219950199127197,0.0,22932,0.8503400087356567,0.8503400087356567,0.7012355923652649
11-04-1980,0.8219950199127197,0.0,70560,0.8503400087356567,0.8503400087356567,0.7012355923652649
14-04-1980,0.7653059959411621,0.0,72324,0.8503400087356567,0.8219950199127197,0.6778606176376343
15-04-1980,0.7936509847640991,0.0,9261,0.8219950199127197,0.7936509847640991,0.6544865965843201
16-04-1980,0.7936509847640991,0.0,14994,0.8219950199127197,0.7936509847640991,0.6544865965843201
17-04-1980,0.7653059959411621,0.0,379260,0.8219950199127197,0.7653059959411621,0.6311118006706238
18-04-1980,0.7936509847640991,0.0,13230,0.7936509847640991,0.7936509847640991,0.6544865965843201
21-04-1980,0.7936509847640991,0.0,18522,0.8219950199127197,0.8219950199127197,0.6778606176376343
22-04-1980,0.7936509847640991,0.0,28665,0.8219950199127197,0.8219950199127197,0.6778606176376343
23-04-1980,0.8219950199127197,0.0,41895,0.8503400087356567,0.8503400087356567,0.7012355923652649
24-04-1980,0.8219950199127197,0.0,22932,0.8503400087356567,0.8219950199127197,0.6778606176376343
25-04-1980,0.8219950199127197,0.0,26460,0.8503400087356567,0.8503400087356567,0.7012355923652649
28-04-1980,0.8219950199127197,0.0,11025,0.8503400087356567,0.8219950199127197,0.6778606176376343
29-04-1980,0.7936509847640991,0.0,8379,0.8219950199127197,0.7936509847640991,0.6544865965843201
30-04-1980,0.7936509847640991,0.0,10584,0.8219950199127197,0.8219950199127197,0.6778606176376343
01-05-1980,0.8219950199127197,0.0,17640,0.8503400087356567,0.8503400087356567,0.7012355923652649
02-05-1980,0.8503400087356567,0.0,61299,0.8786849975585938,0.8786849975585938,0.7246105670928955
05-05-1980,0.8503400087356567,0.0,48951,0.8786849975585938,0.8786849975585938,0.7246105670928955
06-05-1980,0.8503400087356567,0.0,18522,0.8786849975585938,0.8503400087356567,0.7012355923652649
07-05-1980,0.8503400087356567,0.0,3969,0.8786849975585938,0.8503400087356567,0.7012355923652649
08-05-1980,0.8503400087356567,0.0,7056,0.8786849975585938,0.8503400087356567,0.7012355923652649
09-05-1980,0.8219950199127197,0.0,9702,0.8786849975585938,0.8219950199127197,0.6778606176376343
12-05-1980,0.8219950199127197,0.0,1323,0.8503400087356567,0.8219950199127197,0.6778606176376343
13-05-1980,0.8219950199127197,0.0,16317,0.8503400087356567,0.8503400087356567,0.7012355923652649
14-05-1980,0.8219950199127197,0.0,4410,0.8503400087356567,0.8219950199127197,0.6778606176376343
15-05-1980,0.8219950199127197,0.0,10143,0.8503400087356567,0.8219950199127197,0.6778606176376343
16-05-1980,0.8503400087356567,0.0,8379,0.8786849975585938,0.8503400087356567,0.7012355923652649
19-05-1980,0.8503400087356567,0.0,6174,0.8786849975585938,0.8786849975585938,0.7246105670928955
20-05-1980,0.8503400087356567,0.0,2646,0.8786849975585938,0.8503400087356567,0.7012355923652649
21-05-1980,0.8503400087356567,0.0,16758,0.8503400087356567,0.8503400087356567,0.7012355923652649
22-05-1980,0.8219950199127197,0.0,5292,0.8503400087356567,0.8503400087356567,0.7012355923652649
23-05-1980,0.8219950199127197,0.0,15435,0.8503400087356567,0.8219950199127197,0.6778606176376343
27-05-1980,0.8219950199127197,0.0,7497,0.8503400087356567,0.8503400087356567,0.7012355923652649
28-05-1980,0.8219950199127197,0.0,7938,0.8503400087356567,0.8219950199127197,0.6778606176376343
29-05-1980,0.8219950199127197,0.0,9702,0.8503400087356567,0.8219950199127197,0.6778606176376343
30-05-1980,0.8219950199127197,0.0,7938,0.8503400087356567,0.8503400087356567,0.7012355923652649
02-06-1980,0.8219950199127197,0.0,10584,0.8503400087356567,0.8219950199127197,0.6778606176376343
03-06-1980,0.8219950199127197,0.0,882,0.8219950199127197,0.8219950199127197,0.6778606176376343
04-06-1980,0.8219950199127197,0.0,23373,0.8503400087356567,0.8503400087356567,0.7012355923652649
05-06-1980,0.8219950199127197,0.0,21168,0.8503400087356567,0.8219950199127197,0.6778606176376343
06-06-1980,0.8219950199127197,0.0,17199,0.8503400087356567,0.8503400087356567,0.7012355923652649
09-06-1980,0.8219950199127197,0.0,44982,0.8786849975585938,0.8503400087356567,0.7012355923652649
10-06-1980,0.8219950199127197,0.0,6174,0.8503400087356567,0.8503400087356567,0.7012355923652649
11-06-1980,0.8219950199127197,0.0,18963,0.8503400087356567,0.8503400087356567,0.7012355923652649
12-06-1980,0.8503400087356567,0.0,8820,0.8503400087356567,0.8503400087356567,0.7012355923652649
13-06-1980,0.8219950199127197,0.0,8820,0.8503400087356567,0.8503400087356567,0.7012355923652649
16-06-1980,0.8219950199127197,0.0,17199,0.8503400087356567,0.8503400087356567,0.7012355923652649
17-06-1980,0.8219950199127197,0.0,6174,0.8503400087356567,0.8219950199127197,0.6778606176376343
18-06-1980,0.8219950199127197,0.0,18963,0.8503400087356567,0.8219950199127197,0.6778606176376343
19-06-1980,0.8219950199127197,0.0,29988,0.8503400087356567,0.8503400087356567,0.7012355923652649
20-06-1980,0.8219950199127197,0.0,16758,0.8503400087356567,0.8503400087356567,0.7012355923652649
23-06-1980,0.8219950199127197,0.0,8820,0.8503400087356567,0.8503400087356567,0.7012355923652649
24-06-1980,0.8219950199127197,0.0,11466,0.8503400087356567,0.8503400087356567,0.7012355923652649
