Date,Mkt-RF,SMB,HML,RF
1996-07-31,-0.20043478260869563,-0.1017391304347826,0.14478260869565215,0.02
1996-08-31,0.04318181818181818,0.05999999999999999,-0.03272727272727272,0.02
1996-09-30,0.14904761904761904,-0.11857142857142858,-0.041428571428571426,0.02
1996-10-31,-0.019999999999999997,-0.03173913043478261,0.09217391304347826,0.02
1996-11-30,0.20714285714285716,-0.15809523809523812,0.08095238095238096,0.02
1996-12-31,-0.07954545454545454,0.04,0.052272727272727276,0.02
1997-01-31,0.003913043478260868,-0.002608695652173906,-0.0013043478260869503,0.02
1997-02-28,0.017500000000000005,-0.077,0.1065,0.02
1997-03-31,-0.13428571428571429,-0.056666666666666664,0.1219047619047619,0.02
1997-04-30,0.08954545454545455,-0.20636363636363636,-0.00818181818181818,0.02
1997-05-31,0.30909090909090914,0.07318181818181818,-0.07272727272727274,0.02
